cat_index,sub_index,v_index,state,categories,subcategories,variables,policy,history_2020,current_policy_2030,current_policy_2050,repeat_policy_2030,repeat_policy_2050,core_policy_2030,core_policy_2050
2,2,6.0,NY,Labor,Employment by economic sector,Employment - Pipeline,other,1263.027488895421,1323.464264524131,1278.1523098670314,1139.1532599268621,803.6684616971769,1062.63417433303,415.56624835516965
2,2,6.0,OH,Labor,Employment by economic sector,Employment - Pipeline,Biden,1628.1152499879581,1726.7979048245497,1645.4813593588458,1639.407748315512,733.0042580755714,1561.2573718792187,476.1201058505437
2,2,6.0,OH,Labor,Employment by economic sector,Employment - Pipeline,other,1628.1152499879581,1726.7979048245497,1645.4813593588458,1832.5131166238148,997.5699633411215,1561.2573718792187,476.1201058505437
2,2,6.0,OK,Labor,Employment by economic sector,Employment - Pipeline,Biden,1774.370267304109,1917.125541761362,1781.2866388286352,2285.3377981287495,988.482743501336,2039.726590012444,642.7999435974052
2,2,6.0,OK,Labor,Employment by economic sector,Employment - Pipeline,other,1774.370267304109,1917.125541761362,1781.2866388286352,2523.247675151408,1174.6858655627377,2039.726590012444,642.7999435974052
2,2,6.0,OR,Labor,Employment by economic sector,Employment - Pipeline,Biden,267.7545388024976,273.27542890701807,264.4697123264418,215.08796059840932,220.49240030363745,218.30652739773137,129.11079190450408
2,2,6.0,OR,Labor,Employment by economic sector,Employment - Pipeline,other,267.7545388024976,273.27542890701807,264.4697123264418,230.15401859213213,256.2313791070688,218.30652739773137,129.11079190450408
2,2,6.0,PA,Labor,Employment by economic sector,Employment - Pipeline,Biden,2623.359938605202,2837.159876695598,2709.4167898292344,2439.4737338701725,1065.6300250894424,2425.5697594087737,740.8182103438445
2,2,6.0,PA,Labor,Employment by economic sector,Employment - Pipeline,other,2623.359938605202,2837.159876695598,2709.4167898292344,2785.2226691472797,1614.5954380464734,2425.5697594087737,740.8182103438445
2,2,6.0,RI,Labor,Employment by economic sector,Employment - Pipeline,Biden,105.4245599505351,106.78864728817081,102.4593162546403,83.85508740020481,48.31289306629572,84.9912031200677,27.075029544115377
2,2,6.0,RI,Labor,Employment by economic sector,Employment - Pipeline,other,105.4245599505351,106.78864728817081,102.4593162546403,89.7038454621276,57.817702712365104,84.9912031200677,27.075029544115377
2,2,6.0,SC,Labor,Employment by economic sector,Employment - Pipeline,Biden,379.72834985722704,384.271919420459,373.531245004237,309.81387392516297,378.59992449863853,311.577862139474,223.62742256970995
2,2,6.0,SC,Labor,Employment by economic sector,Employment - Pipeline,other,379.72834985722704,384.271919420459,373.531245004237,326.776526296381,430.4535732539957,311.577862139474,223.62742256970995
2,2,6.0,SD,Labor,Employment by economic sector,Employment - Pipeline,Biden,104.25421620337752,108.70042105714879,106.80112279451146,88.39296218760552,845.8075943960033,89.46803922114385,497.1194870677652
2,2,6.0,SD,Labor,Employment by economic sector,Employment - Pipeline,other,104.25421620337752,108.70042105714879,106.80112279451146,93.61737195578523,954.4554605614178,89.46803922114385,497.1194870677652
2,2,6.0,TN,Labor,Employment by economic sector,Employment - Pipeline,Biden,470.69519150759265,472.0308835360386,460.0971688996432,612.1575448863707,406.7238721918013,516.9873038064387,237.28745415248812
2,2,6.0,TN,Labor,Employment by economic sector,Employment - Pipeline,other,470.69519150759265,472.0308835360386,460.0971688996432,661.4850553927583,461.9273969490037,516.9873038064387,237.28745415248812
2,2,6.0,TX,Labor,Employment by economic sector,Employment - Pipeline,Biden,11235.523962189069,12184.1618633335,11225.620453692769,11952.499677685037,7038.624812563857,11629.245998371887,4758.794192377591
2,2,6.0,TX,Labor,Employment by economic sector,Employment - Pipeline,other,11235.523962189069,12184.1618633335,11225.620453692769,12627.986274527238,7034.074390900441,11629.245998371887,4758.794192377591
2,2,6.0,UT,Labor,Employment by economic sector,Employment - Pipeline,Biden,401.34785815215247,423.1172549355105,398.733415181303,348.4565128964694,166.28755845153674,356.106758616396,108.10727652088357
2,2,6.0,UT,Labor,Employment by economic sector,Employment - Pipeline,other,401.34785815215247,423.1172549355105,398.733415181303,372.4594538065305,187.12036998861748,356.106758616396,108.10727652088357
2,2,6.0,VA,Labor,Employment by economic sector,Employment - Pipeline,Biden,656.124043930307,678.3745299916736,655.1342045771288,527.9534219939793,306.32127028491715,539.9391176678148,189.53861109274223
2,2,6.0,VA,Labor,Employment by economic sector,Employment - Pipeline,other,656.124043930307,678.3745299916736,655.1342045771288,571.2725373432216,376.8124707854204,539.9391176678148,189.53861109274223
2,2,6.0,VT,Labor,Employment by economic sector,Employment - Pipeline,Biden,41.657110699574176,42.87961862008229,45.15269977224982,39.35898153284206,26.106585250583997,38.37484751167197,20.396670804112812
2,2,6.0,VT,Labor,Employment by economic sector,Employment - Pipeline,other,41.657110699574176,42.87961862008229,45.15269977224982,39.011842765181505,24.03681864574575,38.37484751167197,20.396670804112812
2,2,6.0,WA,Labor,Employment by economic sector,Employment - Pipeline,Biden,424.228880824243,434.82472083042705,432.037391718232,361.10887925527703,337.42330056095363,361.031167652441,209.90212765852218
2,2,6.0,WA,Labor,Employment by economic sector,Employment - Pipeline,other,424.228880824243,434.82472083042705,432.037391718232,375.288939776691,371.3284221795494,361.031167652441,209.90212765852218
2,2,6.0,WI,Labor,Employment by economic sector,Employment - Pipeline,Biden,538.972656176574,563.066749609838,546.886673848446,441.767732286336,583.1073300860653,451.664168170688,359.9394296090181
2,2,6.0,WI,Labor,Employment by economic sector,Employment - Pipeline,other,538.972656176574,563.066749609838,546.886673848446,476.804325759076,678.8348277396908,451.664168170688,359.9394296090181
2,2,6.0,WV,Labor,Employment by economic sector,Employment - Pipeline,Biden,578.6753063836154,625.1816569924737,592.8168577643225,470.3233613453171,250.33745439321967,497.889835821794,169.64696253481156
2,2,6.0,WV,Labor,Employment by economic sector,Employment - Pipeline,other,578.6753063836154,625.1816569924737,592.8168577643225,536.481835066782,372.0878356612357,497.889835821794,169.64696253481156
2,2,6.0,WY,Labor,Employment by economic sector,Employment - Pipeline,Biden,714.3315608216075,778.8527440293617,723.8234793279922,636.9350151655675,312.6359740087805,662.8905976437103,218.357554349662
2,2,6.0,WY,Labor,Employment by economic sector,Employment - Pipeline,other,714.3315608216075,778.8527440293617,723.8234793279922,698.479658802317,384.8807625522544,662.8905976437103,218.357554349662
2,2,7.0,AK,Labor,Employment by economic sector,Employment - Professional,Biden,1500.1061407799987,1477.9788759629535,1113.0852230758917,1331.5175100637691,620.117532864283,1364.5140500687178,459.8510987994764
2,2,7.0,AK,Labor,Employment by economic sector,Employment - Professional,other,1500.1061407799987,1477.9788759629535,1113.0852230758917,1393.2051818374157,607.6668373571656,1364.5140500687178,459.8510987994764
2,2,7.0,AL,Labor,Employment by economic sector,Employment - Professional,Biden,4141.381896219111,4100.069840547664,3764.59661797519,5572.867027998305,14207.580213085279,5775.655893444436,14024.789504261687
2,2,7.0,AL,Labor,Employment by economic sector,Employment - Professional,other,4141.381896219111,4100.069840547664,3764.59661797519,3389.6186425271744,7676.035606153114,5775.655893444436,14024.789504261687
2,2,7.0,AR,Labor,Employment by economic sector,Employment - Professional,Biden,2899.8958086615376,2528.766123855983,1794.1442396134119,2028.761383996424,5000.057472951998,2117.3846567133355,4591.506083244044
2,2,7.0,AR,Labor,Employment by economic sector,Employment - Professional,other,2899.8958086615376,2528.766123855983,1794.1442396134119,2383.9413453319908,4027.3368963911876,2117.3846567133355,4591.506083244044
2,2,7.0,AZ,Labor,Employment by economic sector,Employment - Professional,Biden,5574.5716382300925,4428.544035042972,7472.160750350327,5073.981847347684,8594.797140543313,5025.841271652785,8291.179701065514
2,2,7.0,AZ,Labor,Employment by economic sector,Employment - Professional,other,5574.5716382300925,4428.544035042972,7472.160750350327,4668.217853210374,8663.249979334594,5025.841271652785,8291.179701065514
2,2,7.0,CA,Labor,Employment by economic sector,Employment - Professional,Biden,29346.760894118725,23751.901843495016,42118.80753869765,34108.22903208705,87483.91271240337,33837.42060352335,81381.24822601577
2,2,7.0,CA,Labor,Employment by economic sector,Employment - Professional,other,29346.760894118725,23751.901843495016,42118.80753869765,29551.745281769865,54900.39532062761,33837.42060352335,81381.24822601577
2,2,7.0,CO,Labor,Employment by economic sector,Employment - Professional,Biden,7522.856060014137,6688.129134722611,9264.797896276363,9444.890305397446,24919.521711303663,9421.024360444575,21253.981643803054
2,2,7.0,CO,Labor,Employment by economic sector,Employment - Professional,other,7522.856060014137,6688.129134722611,9264.797896276363,8164.8463209781685,12301.350059667686,9421.024360444575,21253.981643803054
2,2,7.0,CT,Labor,Employment by economic sector,Employment - Professional,Biden,2251.2911095405775,1435.2274283893212,2424.261614102307,2359.455233273853,2976.1584430402067,2402.808560476859,3011.628754082446
2,2,7.0,CT,Labor,Employment by economic sector,Employment - Professional,other,2251.2911095405775,1435.2274283893212,2424.261614102307,1723.913906533622,2987.023594663826,2402.808560476859,3011.628754082446
2,2,7.0,DC,Labor,Employment by economic sector,Employment - Professional,Biden,37.14179246617773,39.692251583324364,77.0751080323141,33.53329975683883,58.384594613419765,41.98826281410855,46.9480577437913
2,2,7.0,DC,Labor,Employment by economic sector,Employment - Professional,other,37.14179246617773,39.692251583324364,77.0751080323141,36.57633425074462,50.36509153640727,41.98826281410855,46.9480577437913
2,2,7.0,DE,Labor,Employment by economic sector,Employment - Professional,Biden,481.93880744939463,372.3003948089711,889.6102596678398,396.17941123760687,1975.4246249432595,426.94695207622067,1701.060817673172
2,2,7.0,DE,Labor,Employment by economic sector,Employment - Professional,other,481.93880744939463,372.3003948089711,889.6102596678398,295.4207849546154,1083.8423510059656,426.94695207622067,1701.060817673172
2,2,7.0,FL,Labor,Employment by economic sector,Employment - Professional,Biden,8408.487480569936,6748.449240321616,11604.850682575783,15601.82646120353,30292.592143532136,14406.69291222461,28774.496090215394
2,2,7.0,FL,Labor,Employment by economic sector,Employment - Professional,other,8408.487480569936,6748.449240321616,11604.850682575783,13187.072075614917,16995.174289114373,14406.69291222461,28774.496090215394
2,2,7.0,GA,Labor,Employment by economic sector,Employment - Professional,Biden,5607.903894456043,5058.057359200973,5697.019437272779,5600.503184741363,19831.355753919204,6058.700516440855,19949.320924781085
2,2,7.0,GA,Labor,Employment by economic sector,Employment - Professional,other,5607.903894456043,5058.057359200973,5697.019437272779,4614.607939150254,11130.08880854945,6058.700516440855,19949.320924781085
2,2,7.0,HI,Labor,Employment by economic sector,Employment - Professional,Biden,305.1351319735558,310.4350308476646,275.0291801266851,269.7209754314342,110.80645754334103,328.90954983338474,92.29542125614573
2,2,7.0,HI,Labor,Employment by economic sector,Employment - Professional,other,305.1351319735558,310.4350308476646,275.0291801266851,261.9339661832328,104.4623579155307,328.90954983338474,92.29542125614573
2,2,7.0,IA,Labor,Employment by economic sector,Employment - Professional,Biden,6946.217228291639,6814.113348365701,11021.853133824927,14015.105755346305,55360.270804852655,13585.921601148164,47554.54882337922
2,2,7.0,IA,Labor,Employment by economic sector,Employment - Professional,other,6946.217228291639,6814.113348365701,11021.853133824927,10508.679698384913,21935.07685784833,13585.921601148164,47554.54882337922
2,2,7.0,ID,Labor,Employment by economic sector,Employment - Professional,Biden,1330.243833466893,1176.377442704659,2241.1067750762036,2431.5891409253272,5965.59935252842,2404.484918685076,5121.900736110539
2,2,7.0,ID,Labor,Employment by economic sector,Employment - Professional,other,1330.243833466893,1176.377442704659,2241.1067750762036,1867.67675658926,2794.2685643696345,2404.484918685076,5121.900736110539
2,2,7.0,IL,Labor,Employment by economic sector,Employment - Professional,Biden,8875.369602983768,7620.991647923354,9998.584916970938,11998.57453722065,35993.14782493162,11685.02921584918,31576.166098051068
2,2,7.0,IL,Labor,Employment by economic sector,Employment - Professional,other,8875.369602983768,7620.991647923354,9998.584916970938,10527.534559758435,19959.396822966046,11685.02921584918,31576.166098051068
2,2,7.0,IN,Labor,Employment by economic sector,Employment - Professional,Biden,5445.802589983055,4554.801026985486,4973.048149355827,9364.06920752072,21833.144195411016,9129.25952296658,19968.296422801774
2,2,7.0,IN,Labor,Employment by economic sector,Employment - Professional,other,5445.802589983055,4554.801026985486,4973.048149355827,4722.202782231085,16353.426088908218,9129.25952296658,19968.296422801774
2,2,7.0,KS,Labor,Employment by economic sector,Employment - Professional,Biden,5016.826884956975,4933.196546446383,8449.018854091717,8770.801243947177,29877.207248438193,8645.57225824614,25117.820556227012
2,2,7.0,KS,Labor,Employment by economic sector,Employment - Professional,other,5016.826884956975,4933.196546446383,8449.018854091717,6781.030734611634,12573.086143661603,8645.57225824614,25117.820556227012
2,2,7.0,KY,Labor,Employment by economic sector,Employment - Professional,Biden,3271.9983008455642,2466.9232766091905,1930.1250288963085,2973.735665051968,2707.993140936338,2134.1852199902737,2688.393769680841
2,2,7.0,KY,Labor,Employment by economic sector,Employment - Professional,other,3271.9983008455642,2466.9232766091905,1930.1250288963085,3053.9579884736163,6078.404380083681,2134.1852199902737,2688.393769680841
2,2,7.0,LA,Labor,Employment by economic sector,Employment - Professional,Biden,8891.221365201738,10383.689573115797,8199.481158633003,9728.499534118699,8034.04898495396,9065.245475174714,6982.123100483723
2,2,7.0,LA,Labor,Employment by economic sector,Employment - Professional,other,8891.221365201738,10383.689573115797,8199.481158633003,10252.519082619576,7722.135354245845,9065.245475174714,6982.123100483723
2,2,7.0,MA,Labor,Employment by economic sector,Employment - Professional,Biden,5473.423278617884,2979.2799002636625,8981.852450890354,4672.106887960414,8629.795090738575,4323.844118640926,8592.822957063063
2,2,7.0,MA,Labor,Employment by economic sector,Employment - Professional,other,5473.423278617884,2979.2799002636625,8981.852450890354,4482.676410720693,8591.632969548387,4323.844118640926,8592.822957063063
2,2,7.0,MD,Labor,Employment by economic sector,Employment - Professional,Biden,2854.632658374001,2111.9110722166397,3705.552349221673,3039.35685808455,8567.228679222615,3071.6888738292787,7613.2791874228315
2,2,7.0,MD,Labor,Employment by economic sector,Employment - Professional,other,2854.632658374001,2111.9110722166397,3705.552349221673,2124.1774933631004,4826.918592883405,3071.6888738292787,7613.2791874228315
2,2,7.0,ME,Labor,Employment by economic sector,Employment - Professional,Biden,1237.2928281452973,1142.5268185570924,1710.7878787438283,1868.1407067439175,11915.815053860013,1934.7956671174534,9679.829258741032
2,2,7.0,ME,Labor,Employment by economic sector,Employment - Professional,other,1237.2928281452973,1142.5268185570924,1710.7878787438283,1483.4589161360404,2259.371228363968,1934.7956671174534,9679.829258741032
2,2,7.0,MI,Labor,Employment by economic sector,Employment - Professional,Biden,5021.462141559023,4035.5018851711166,4942.274161014388,5160.571771687681,13792.093287375232,5538.375589041776,12673.222058073117
2,2,7.0,MI,Labor,Employment by economic sector,Employment - Professional,other,5021.462141559023,4035.5018851711166,4942.274161014388,4337.347901020902,9198.896180889065,5538.375589041776,12673.222058073117
2,2,7.0,MN,Labor,Employment by economic sector,Employment - Professional,Biden,4265.4990104999215,4167.492000762045,6070.3008834678485,7278.719751541491,30796.599885162384,7120.7435826121155,27197.99357213493
2,2,7.0,MN,Labor,Employment by economic sector,Employment - Professional,other,4265.4990104999215,4167.492000762045,6070.3008834678485,6076.945702908296,16532.008947295402,7120.7435826121155,27197.99357213493
2,2,7.0,MO,Labor,Employment by economic sector,Employment - Professional,Biden,3223.465552608323,2204.2451017775506,5109.660575865513,7120.206728518856,15345.237100311799,6870.019830563251,13839.566232296585
2,2,7.0,MO,Labor,Employment by economic sector,Employment - Professional,other,3223.465552608323,2204.2451017775506,5109.660575865513,5712.558220822408,8664.04787350049,6870.019830563251,13839.566232296585
2,2,7.0,MS,Labor,Employment by economic sector,Employment - Professional,Biden,2765.950096343027,2609.96207713451,2940.921528833673,3679.016783228163,9126.116753561351,3019.111330541613,8892.531276990365
2,2,7.0,MS,Labor,Employment by economic sector,Employment - Professional,other,2765.950096343027,2609.96207713451,2940.921528833673,3477.7335547719013,4798.27919886568,3019.111330541613,8892.531276990365
2,2,7.0,MT,Labor,Employment by economic sector,Employment - Professional,Biden,1330.1809906594692,1150.8554575914798,1641.0054489451004,1904.2537339901758,5439.987577711772,1882.2441764960279,4529.777254731386
2,2,7.0,MT,Labor,Employment by economic sector,Employment - Professional,other,1330.1809906594692,1150.8554575914798,1641.0054489451004,1438.5841164638834,2688.382160506896,1882.2441764960279,4529.777254731386
2,2,7.0,NC,Labor,Employment by economic sector,Employment - Professional,Biden,4827.886327845559,3660.9951674460995,4410.543373412408,6915.576988434469,10787.725728552441,6934.770659931048,10655.75674405274
2,2,7.0,NC,Labor,Employment by economic sector,Employment - Professional,other,4827.886327845559,3660.9951674460995,4410.543373412408,4300.0817853450135,8959.979734388307,6934.770659931048,10655.75674405274
2,2,7.0,ND,Labor,Employment by economic sector,Employment - Professional,Biden,4751.758936633909,4604.115504104572,5396.228381411657,6764.145419663028,19218.071358793426,6636.38990778755,15955.855849009364
2,2,7.0,ND,Labor,Employment by economic sector,Employment - Professional,other,4751.758936633909,4604.115504104572,5396.228381411657,5562.6545294823245,8025.820008881031,6636.38990778755,15955.855849009364
2,2,7.0,NE,Labor,Employment by economic sector,Employment - Professional,Biden,2844.5489166032253,2574.266673157472,3354.305057427078,7159.0258955156805,25888.163056947844,6956.9015787774615,23785.68670509628
2,2,7.0,NE,Labor,Employment by economic sector,Employment - Professional,other,2844.5489166032253,2574.266673157472,3354.305057427078,4434.384689573751,11795.141393735972,6956.9015787774615,23785.68670509628
2,2,7.0,NH,Labor,Employment by economic sector,Employment - Professional,Biden,963.6518153361482,803.1152797921974,913.0561400449786,875.0892185951816,6709.842813195461,943.1232387722958,5860.144363941911
2,2,7.0,NH,Labor,Employment by economic sector,Employment - Professional,other,963.6518153361482,803.1152797921974,913.0561400449786,820.6486657888369,1534.1942080664865,943.1232387722958,5860.144363941911
2,2,7.0,NJ,Labor,Employment by economic sector,Employment - Professional,Biden,5090.94398603826,3825.8632040215834,9509.101208752238,4380.282465519137,10108.116513606828,4569.0866746650145,9591.312181853233
2,2,7.0,NJ,Labor,Employment by economic sector,Employment - Professional,other,5090.94398603826,3825.8632040215834,9509.101208752238,4184.955104724038,8094.788882759875,4569.0866746650145,9591.312181853233
2,2,7.0,NM,Labor,Employment by economic sector,Employment - Professional,Biden,4986.070379631929,4752.48996254782,5861.433041759491,9686.342532560915,15674.87146244739,9560.285028008988,13420.24319120243
2,2,7.0,NM,Labor,Employment by economic sector,Employment - Professional,other,4986.070379631929,4752.48996254782,5861.433041759491,8290.876191153224,9007.408544068916,9560.285028008988,13420.24319120243
2,2,7.0,NV,Labor,Employment by economic sector,Employment - Professional,Biden,2183.7346443304687,1711.1433228882017,2965.9512854804575,2258.4946586378314,6523.8386359362075,2272.737573716318,6317.077816422481
2,2,7.0,NV,Labor,Employment by economic sector,Employment - Professional,other,2183.7346443304687,1711.1433228882017,2965.9512854804575,2620.238694594036,4093.5215893492764,2272.737573716318,6317.077816422481
2,2,7.0,NY,Labor,Employment by economic sector,Employment - Professional,Biden,8246.160589409757,5891.607698782355,10808.295417697373,9514.692302666579,25961.616947309256,9708.681753837496,26493.932803856842
2,2,7.0,NY,Labor,Employment by economic sector,Employment - Professional,other,8246.160589409757,5891.607698782355,10808.295417697373,7175.010459783646,17700.40760437251,9708.681753837496,26493.932803856842
2,2,7.0,OH,Labor,Employment by economic sector,Employment - Professional,Biden,6240.299694073165,4989.543704806504,5007.228774791922,5272.750033557296,13917.734189529603,5502.925058097541,13286.67686045441
2,2,7.0,OH,Labor,Employment by economic sector,Employment - Professional,other,6240.299694073165,4989.543704806504,5007.228774791922,4891.336731262377,12144.580420174905,5502.925058097541,13286.67686045441
2,2,7.0,OK,Labor,Employment by economic sector,Employment - Professional,Biden,13537.049163520034,13068.601001134528,15736.12081193763,18487.618947921957,45012.91253323471,18354.066190980167,36817.85499263743
2,2,7.0,OK,Labor,Employment by economic sector,Employment - Professional,other,13537.049163520034,13068.601001134528,15736.12081193763,15609.262546530159,18924.962271151828,18354.066190980167,36817.85499263743
2,2,7.0,OR,Labor,Employment by economic sector,Employment - Professional,Biden,5487.8322265411925,4225.970704698314,9908.756322310152,6777.994691361882,24626.161964010746,6754.046657055734,21421.938164451432
2,2,7.0,OR,Labor,Employment by economic sector,Employment - Professional,other,5487.8322265411925,4225.970704698314,9908.756322310152,5801.105971785631,13426.70329203443,6754.046657055734,21421.938164451432
2,2,7.0,PA,Labor,Employment by economic sector,Employment - Professional,Biden,9094.13340107143,7218.830214604449,7804.633705136121,8019.3274521903895,27067.20591358411,8289.553044287877,25674.845940438005
2,2,7.0,PA,Labor,Employment by economic sector,Employment - Professional,other,9094.13340107143,7218.830214604449,7804.633705136121,6966.045513632397,11523.384431037231,8289.553044287877,25674.845940438005
2,2,7.0,RI,Labor,Employment by economic sector,Employment - Professional,Biden,524.7659049815954,290.9342159314257,715.5373939091418,502.2608714200077,961.3965529365066,528.4600448795201,995.416617811471
2,2,7.0,RI,Labor,Employment by economic sector,Employment - Professional,other,524.7659049815954,290.9342159314257,715.5373939091418,365.7485221481854,824.1695877943304,528.4600448795201,995.416617811471
2,2,7.0,SC,Labor,Employment by economic sector,Employment - Professional,Biden,3438.6942740474083,2855.263813115893,3460.078190759989,11931.266908635671,13034.958688058121,11790.548317391325,12957.575114358726
2,2,7.0,SC,Labor,Employment by economic sector,Employment - Professional,other,3438.6942740474083,2855.263813115893,3460.078190759989,4706.442553112933,8721.017528093795,11790.548317391325,12957.575114358726
2,2,7.0,SD,Labor,Employment by economic sector,Employment - Professional,Biden,1197.8983725918695,1099.8851352270751,1489.3256722575265,1876.5222272177523,7869.029473730656,1835.3121722396502,6930.948031812123
2,2,7.0,SD,Labor,Employment by economic sector,Employment - Professional,other,1197.8983725918695,1099.8851352270751,1489.3256722575265,1469.0553741425222,4348.8461930435205,1835.3121722396502,6930.948031812123
2,2,7.0,TN,Labor,Employment by economic sector,Employment - Professional,Biden,2825.372422727025,2084.8302502874035,2507.296044098296,2155.3913756669376,7346.06064579233,2470.9118935628026,7107.956221195366
2,2,7.0,TN,Labor,Employment by economic sector,Employment - Professional,other,2825.372422727025,2084.8302502874035,2507.296044098296,2120.754208602906,4898.01359767232,2470.9118935628026,7107.956221195366
2,2,7.0,TX,Labor,Employment by economic sector,Employment - Professional,Biden,65594.56917900834,65929.63872517893,73664.39841709597,89744.47012599111,170004.14510259338,87575.7766984276,143276.99372999958
2,2,7.0,TX,Labor,Employment by economic sector,Employment - Professional,other,65594.56917900834,65929.63872517893,73664.39841709597,76675.12839550807,80055.85082227335,87575.7766984276,143276.99372999958
2,2,7.0,UT,Labor,Employment by economic sector,Employment - Professional,Biden,3082.8392630321264,2574.8837297379227,3153.613204338877,3441.891223969632,4526.3087818918775,3414.573983224471,4109.438033771261
2,2,7.0,UT,Labor,Employment by economic sector,Employment - Professional,other,3082.8392630321264,2574.8837297379227,3153.613204338877,3363.4499386592797,3451.3923927435453,3414.573983224471,4109.438033771261
2,2,7.0,VA,Labor,Employment by economic sector,Employment - Professional,Biden,3643.4259050738933,3395.3666631111864,3636.071741896261,8504.28809533015,9945.439877672934,8272.9998010583,10197.762409162267
2,2,7.0,VA,Labor,Employment by economic sector,Employment - Professional,other,3643.4259050738933,3395.3666631111864,3636.071741896261,5890.286277803608,6026.3234039319195,8272.9998010583,10197.762409162267
2,2,7.0,VT,Labor,Employment by economic sector,Employment - Professional,Biden,473.70659967611374,331.26220217067606,651.8987871499966,512.0925099324587,2735.758280722189,513.8750321540383,2509.0507761790623
2,2,7.0,VT,Labor,Employment by economic sector,Employment - Professional,other,473.70659967611374,331.26220217067606,651.8987871499966,422.6789567866292,798.6425727607267,513.8750321540383,2509.0507761790623
2,2,7.0,WA,Labor,Employment by economic sector,Employment - Professional,Biden,5004.31474129298,4031.798506549601,8424.517043258944,7284.58299760671,21929.80464227651,7143.684875167511,19002.475076475595
2,2,7.0,WA,Labor,Employment by economic sector,Employment - Professional,other,5004.31474129298,4031.798506549601,8424.517043258944,5765.2510914374425,11221.446395671488,7143.684875167511,19002.475076475595
2,2,7.0,WI,Labor,Employment by economic sector,Employment - Professional,Biden,2954.9023260030854,2639.292827251704,2711.2212221392083,2660.4168400249046,9625.891247891837,3008.1566086248486,9056.382921136816
2,2,7.0,WI,Labor,Employment by economic sector,Employment - Professional,other,2954.9023260030854,2639.292827251704,2711.2212221392083,2654.5050812466775,7158.8150363836985,3008.1566086248486,9056.382921136816
2,2,7.0,WV,Labor,Employment by economic sector,Employment - Professional,Biden,4332.360443656605,3025.243505022515,2403.3391315889467,2648.834675385487,7146.923281055867,2573.640969234849,6387.528434934036
2,2,7.0,WV,Labor,Employment by economic sector,Employment - Professional,other,4332.360443656605,3025.243505022515,2403.3391315889467,2284.4450944426403,5746.974324926301,2573.640969234849,6387.528434934036
2,2,7.0,WY,Labor,Employment by economic sector,Employment - Professional,Biden,4011.8693688895423,3279.5752723873443,3220.8104968247785,3978.728422230335,8500.141966672472,3959.7966412397977,6818.290709455254
2,2,7.0,WY,Labor,Employment by economic sector,Employment - Professional,other,4011.8693688895423,3279.5752723873443,3220.8104968247785,3413.5873764496346,3621.119354253787,3959.7966412397977,6818.290709455254
2,2,8.0,AK,Labor,Employment by economic sector,Employment - Trade,Biden,3449.9434439808824,3010.6673921969905,1801.3448879853208,2860.208627309992,1123.6266200628384,2881.4705060375177,794.0478993457373
2,2,8.0,AK,Labor,Employment by economic sector,Employment - Trade,other,3449.9434439808824,3010.6673921969905,1801.3448879853208,2910.83952911526,991.5027478026204,2881.4705060375177,794.0478993457373
2,2,8.0,AL,Labor,Employment by economic sector,Employment - Trade,Biden,3587.102842619502,3025.7566690749713,2545.479654208541,3995.257581995813,9518.336293618988,3982.2856605297675,9269.410937955556
2,2,8.0,AL,Labor,Employment by economic sector,Employment - Trade,other,3587.102842619502,3025.7566690749713,2545.479654208541,2512.540156483044,3572.5417287139644,3982.2856605297675,9269.410937955556
2,2,8.0,AR,Labor,Employment by economic sector,Employment - Trade,Biden,2456.6993572810647,2036.223816416708,1497.0548217363105,1616.4212234348167,2445.154137856612,1618.59132282375,2131.457123624871
2,2,8.0,AR,Labor,Employment by economic sector,Employment - Trade,other,2456.6993572810647,2036.223816416708,1497.0548217363105,1856.22879778489,1881.8589235055554,1618.59132282375,2131.457123624871
2,2,8.0,AZ,Labor,Employment by economic sector,Employment - Trade,Biden,4329.296651701694,3233.898688653438,5745.762987383947,3439.0603771174933,6205.987755012444,3380.052784437464,5967.270481920741
2,2,8.0,AZ,Labor,Employment by economic sector,Employment - Trade,other,4329.296651701694,3233.898688653438,5745.762987383947,3169.2726848679595,5938.175659173503,3380.052784437464,5967.270481920741
2,2,8.0,CA,Labor,Employment by economic sector,Employment - Trade,Biden,25761.008853818075,20475.22487430933,32752.213121597957,25953.757979315742,59454.325391645936,25605.683336977425,55366.279890079575
2,2,8.0,CA,Labor,Employment by economic sector,Employment - Trade,other,25761.008853818075,20475.22487430933,32752.213121597957,23287.106570056916,39133.21303807408,25605.683336977425,55366.279890079575
2,2,8.0,CO,Labor,Employment by economic sector,Employment - Trade,Biden,8297.999862790652,6920.159176542966,7523.886467735155,7977.8702663788235,15301.347055923112,7952.908968286414,12974.072747409016
2,2,8.0,CO,Labor,Employment by economic sector,Employment - Trade,other,8297.999862790652,6920.159176542966,7523.886467735155,7425.685400935566,8290.764801767942,7952.908968286414,12974.072747409016
2,2,8.0,CT,Labor,Employment by economic sector,Employment - Trade,Biden,1725.7067363924616,1072.8748714446176,1803.666867792093,1695.725527967398,2060.523487835537,1663.0317148767251,2039.2038814611278
2,2,8.0,CT,Labor,Employment by economic sector,Employment - Trade,other,1725.7067363924616,1072.8748714446176,1803.666867792093,1224.0203676370331,1920.2007033390987,1663.0317148767251,2039.2038814611278
2,2,8.0,DC,Labor,Employment by economic sector,Employment - Trade,Biden,34.65937997951114,29.080657668812876,46.83253795103299,26.087818335091058,34.56580072667224,27.164779476983895,26.305460381667544
